episode,alice_start,alice_end,alice_goal,bob_start,bob_end,bob_goal,performance,scenario,env_change_rate
773,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
774,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 1)","(1, 0)",0.9285714285714286,Asymmetrical_Two_Slot_Corridor,1000
242,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
774,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
775,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
243,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
775,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
776,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
244,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
776,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
777,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
245,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
777,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
778,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
246,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
778,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
779,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
779,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
247,"(1, 0)","(1, 6)","(1, 7)","(1, 7)","(1, 2)","(1, 0)",0.7857142857142858,Asymmetrical_Two_Slot_Corridor,1000
780,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
780,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
248,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
781,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
781,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
249,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
782,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
782,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
250,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
783,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
783,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
251,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
252,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 2)","(1, 0)",0.8571428571428572,Asymmetrical_Two_Slot_Corridor,1000
253,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
254,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 1)","(1, 0)",0.9285714285714286,Asymmetrical_Two_Slot_Corridor,1000
255,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
256,"(1, 0)","(1, 5)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",0.8571428571428572,Asymmetrical_Two_Slot_Corridor,1000
257,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
258,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
259,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
260,"(1, 0)","(1, 5)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",0.8571428571428572,Asymmetrical_Two_Slot_Corridor,1000
261,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
262,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
263,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
264,"(1, 0)","(1, 5)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",0.8571428571428572,Asymmetrical_Two_Slot_Corridor,1000
265,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
266,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
267,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
268,"(1, 0)","(1, 6)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",0.9285714285714286,Asymmetrical_Two_Slot_Corridor,1000
269,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
270,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
271,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
272,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
273,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
274,"(1, 0)","(2, 4)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",0.7142857142857143,Asymmetrical_Two_Slot_Corridor,1000
275,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
276,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
277,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
278,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
279,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
280,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
281,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
282,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
283,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
284,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
285,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
286,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
287,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
288,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
289,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
290,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
291,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
292,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
293,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
294,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
295,"(1, 0)","(1, 5)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",0.8571428571428572,Asymmetrical_Two_Slot_Corridor,1000
296,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
297,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
298,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
299,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
300,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
301,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
302,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
303,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
304,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
305,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
306,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
307,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
308,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
309,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
310,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
311,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
312,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
313,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
314,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
315,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
316,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
317,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
318,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
319,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
320,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
321,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
322,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
323,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
324,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
325,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
326,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
327,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
328,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
329,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
330,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
331,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
332,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
333,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
334,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
335,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
336,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
337,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
338,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
339,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
340,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 1)","(1, 0)",0.9285714285714286,Asymmetrical_Two_Slot_Corridor,1000
341,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
342,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
343,"(1, 0)","(1, 6)","(1, 7)","(1, 7)","(1, 1)","(1, 0)",0.8571428571428572,Asymmetrical_Two_Slot_Corridor,1000
344,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
345,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
346,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
347,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
348,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
349,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
350,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
351,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
352,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
353,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
354,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
355,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
356,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
357,"(1, 0)","(1, 5)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",0.8571428571428572,Asymmetrical_Two_Slot_Corridor,1000
358,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
359,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
360,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
361,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
362,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
363,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
364,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
365,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
366,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
367,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
368,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
369,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
370,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
371,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
372,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
373,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
374,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
375,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
376,"(1, 0)","(1, 5)","(1, 7)","(1, 7)","(1, 1)","(1, 0)",0.7857142857142858,Asymmetrical_Two_Slot_Corridor,1000
377,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
378,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
379,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
380,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 2)","(1, 0)",0.8571428571428572,Asymmetrical_Two_Slot_Corridor,1000
381,"(1, 0)","(1, 6)","(1, 7)","(1, 7)","(1, 2)","(1, 0)",0.7857142857142858,Asymmetrical_Two_Slot_Corridor,1000
382,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
383,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
384,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
385,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
386,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
387,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
388,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
389,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
390,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
391,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
392,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
393,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
394,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
395,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
396,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
397,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
398,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
399,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
400,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
401,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
402,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
403,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
404,"(1, 0)","(1, 6)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",0.9285714285714286,Asymmetrical_Two_Slot_Corridor,1000
405,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
406,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
407,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
408,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
409,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
410,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
411,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
412,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 1)","(1, 0)",0.9285714285714286,Asymmetrical_Two_Slot_Corridor,1000
413,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
414,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
415,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
416,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
417,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,1000
